data,região,instituição,1as_consultas,consultas_subsequentes,total_consultas,ano,mês,coordenadas,código_região
2020-04-01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",384,0,384,2020,4,"-8.5972617,41.1094138",1
2020-04-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",43,21,64,2020,4,"-8.6062881,41.1785642",1
2020-05-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",0,0,0,2020,5,"-8.6956768,38.0162314",4
2020-05-01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",992,51,1043,2020,5,"-9.1616116,38.7500861",3
2020-05-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",4,21,25,2020,5,"-8.7589945,41.3828711",1
2020-05-01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",382,2,384,2020,5,"-7.7515252,41.3031784",1
2020-05-01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",403,0,403,2020,5,"-8.5972617,41.1094138",1
2020-06-01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",1145,51,1196,2020,6,"-9.1616116,38.7500861",3
2020-06-01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",555,0,555,2020,6,"-8.5972617,41.1094138",1
2020-06-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,4779,4779,2020,6,"-8.6745115,41.1794456",1
2020-07-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",154,126,280,2020,7,"-7.4263845,39.3003425",4
2020-07-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",95,55,150,2020,7,"-7.4981271,39.8212263",2
2020-07-01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE, EPE",29,4,33,2020,7,"-9.1258493,39.4054629",3
2020-07-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2020,7,"-8.6010558,41.1831056",1
2020-07-01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",19,60,79,2020,7,"-8.5458794,40.9293884",1
2020-07-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",80,96,176,2020,7,"-8.7589945,41.3828711",1
2020-07-01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",618,0,618,2020,7,"-8.5972617,41.1094138",1
2020-07-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,5586,5586,2020,7,"-8.6745115,41.1794456",1
2020-08-01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",180,215,395,2020,8,"-8.6543716,40.6362453",2
2020-08-01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",135,945,1080,2020,8,"-9.1371248,38.7166948",3
2020-08-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",131,0,131,2020,8,"-9.216985,38.708454",3
2020-08-01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE, EPE",34,6,40,2020,8,"-9.1258493,39.4054629",3
2020-08-01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",2,14,16,2020,8,"-8.5404429,39.478072",3
2020-08-01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",492,2,494,2020,8,"-7.7515252,41.3031784",1
2020-09-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",190,149,339,2020,9,"-7.4263845,39.3003425",4
2020-09-01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",207,57,264,2020,9,"-7.4922407,40.2804158",2
2020-09-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2020,9,"-8.6010558,41.1831056",1
2020-09-01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",19,62,81,2020,9,"-8.5458794,40.9293884",1
2020-09-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",190,175,365,2020,9,"-8.7589945,41.3828711",1
2020-09-01,Região de Saúde Norte,"Hospital de Braga, EPE",3574,0,3574,2020,9,"-8.398982,41.56785",1
2020-09-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,6831,6831,2020,9,"-8.6745115,41.1794456",1
2020-10-01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",1843,581,2424,2020,10,"-8.4098211,40.2191523",2
2020-10-01,Região de Saúde do Centro,Hospital Arcebispo João Crisóstomo,107,0,107,2020,10,"-8.5933462,40.3470015",2
2020-10-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",121,85,206,2020,10,"-7.4981271,39.8212263",2
2020-10-01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",1905,57,1962,2020,10,"-9.1616116,38.7500861",3
2020-10-01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",0,6,6,2020,10,"-8.6937515,39.2410946",3
2020-10-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2020,10,"-8.6010558,41.1831056",1
2020-10-01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",19,63,82,2020,10,"-8.5458794,40.9293884",1
2020-10-01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",898,0,898,2020,10,"-8.5972617,41.1094138",1
2020-11-01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE",1380,241,1621,2020,11,"-7.9032848,38.5684861",4
2020-11-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",243,195,438,2020,11,"-7.4263845,39.3003425",4
2020-11-01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",0,28,28,2020,11,"-8.6937515,39.2410946",3
2020-11-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2020,11,"-8.6010558,41.1831056",1
2020-11-01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",1643,0,1643,2020,11,"-8.6172617,41.1472498",1
2020-11-01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",30,75,105,2020,11,"-8.5458794,40.9293884",1
2020-11-01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",617,2,619,2020,11,"-7.7515252,41.3031784",1
2020-12-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2020,12,"-7.9281554,37.0238973",5
2020-12-01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",253,70,323,2020,12,"-7.4922407,40.2804158",2
2020-12-01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",351,409,760,2020,12,"-8.6543716,40.6362453",2
2020-12-01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",2209,713,2922,2020,12,"-8.4098211,40.2191523",2
2020-12-01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",245,44,289,2020,12,"-8.0827433,40.516364",2
2020-12-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",188,0,188,2020,12,"-9.216985,38.708454",3
2020-12-01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",0,0,0,2020,12,"-8.8818638,38.5283754",3
2020-12-01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",2282,59,2341,2020,12,"-9.1616116,38.7500861",3
2021-01-01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",2503,17244,19747,2021,1,"-8.4098211,40.2191523",2
2021-01-01,Região de Saúde do Centro,Hospital Arcebispo João Crisóstomo,6,0,6,2021,1,"-8.5933462,40.3470015",2
2021-01-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2021,1,"-8.6010558,41.1831056",1
2021-02-01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",68,72,140,2021,2,"-8.6543716,40.6362453",2
2021-02-01,Região de Saúde do Centro,Hospital Arcebispo João Crisóstomo,12,0,12,2021,2,"-8.5933462,40.3470015",2
2021-02-01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",125,97,222,2021,2,"-8.8818638,38.5283754",3
2021-02-01,Região de Saúde LVT,Centro Hospitalar Psiquiátrico de Lisboa,77,1698,1775,2021,2,"-9.1460705,38.7569771",3
2021-02-01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",0,1,1,2021,2,"-9.1822554,38.6658713",3
2021-02-01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",254,0,254,2021,2,"-8.6172617,41.1472498",1
2021-02-01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",187,0,187,2021,2,"-8.5972617,41.1094138",1
2021-02-01,Região de Saúde Norte,"Hospital de Braga, EPE",39,0,39,2021,2,"-8.398982,41.56785",1
2021-02-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,1603,1603,2021,2,"-8.6745115,41.1794456",1
2021-03-01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE",286,39,325,2021,3,"-7.9032848,38.5684861",4
2021-03-01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",60,21,81,2021,3,"-8.0827433,40.516364",2
2021-03-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",101,73,174,2021,3,"-7.4981271,39.8212263",2
2021-03-01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",654,94,748,2021,3,"-9.1616116,38.7500861",3
2021-03-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2021,3,"-8.6010558,41.1831056",1
2021-03-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",175,153,328,2021,3,"-8.7589945,41.3828711",1
2021-04-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",74,57,131,2021,4,"-7.4263845,39.3003425",4
2021-04-01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",4074,11511,15585,2021,4,"-7.4922407,40.2804158",2
2021-04-01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE, EPE",3002,14691,17693,2021,4,"-9.1258493,39.4054629",3
2021-04-01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",0,0,0,2021,4,"-8.6937515,39.2410946",3
2021-04-01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",462,0,462,2021,4,"-8.3086907,41.4387173",1
2021-04-01,Região de Saúde Norte,"Hospital de Magalhães Lemos, EPE",0,2200,2200,2021,4,"-8.6649823,41.1764649",1
2021-04-01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",1,1,2,2021,4,"-8.8252713,41.7056054",1
2021-05-01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE",485,71,556,2021,5,"-7.9032848,38.5684861",4
2021-05-01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",184,166,350,2021,5,"-8.6543716,40.6362453",2
2021-05-01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",97,35,132,2021,5,"-8.0827433,40.516364",2
2021-05-01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",2704,1296,4000,2021,5,"-9.1371248,38.7166948",3
2021-05-01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",0,32,32,2021,5,"-8.6937515,39.2410946",3
2021-06-01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",5326,14104,19430,2021,6,"-7.4922407,40.2804158",2
2021-06-01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",226,189,415,2021,6,"-8.6543716,40.6362453",2
2021-06-01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",112,42,154,2021,6,"-8.0827433,40.516364",2
2021-06-01,Região de Saúde do Centro,Hospital Arcebispo João Crisóstomo,60,0,60,2021,6,"-8.5933462,40.3470015",2
2021-06-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",127,103,230,2021,6,"-7.4981271,39.8212263",2
2021-06-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",78,0,78,2021,6,"-9.216985,38.708454",3
2021-06-01,Região de Saúde Norte,"Hospital de Braga, EPE",274,0,274,2021,6,"-8.398982,41.56785",1
2021-07-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",142,101,243,2021,7,"-7.4263845,39.3003425",4
2021-07-01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",6246,15934,22180,2021,7,"-7.4922407,40.2804158",2
2021-07-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",193,137,330,2021,7,"-8.7982706,39.7414812",2
2021-07-01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",3708,1540,5248,2021,7,"-9.1371248,38.7166948",3
2021-07-01,Região de Saúde LVT,Centro Hospitalar Psiquiátrico de Lisboa,326,5454,5780,2021,7,"-9.1460705,38.7569771",3
2021-07-01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",24,3,27,2021,7,"-9.1822554,38.6658713",3
2021-07-01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",605,0,605,2021,7,"-8.5972617,41.1094138",1
2021-07-01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",721,0,721,2021,7,"-8.3086907,41.4387173",1
2021-08-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",1098,1117,2215,2021,8,"-7.8721227,38.014123",4
2021-08-01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",161,51,212,2021,8,"-8.0827433,40.516364",2
2021-08-01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",2736,6009,8745,2021,8,"-8.8586755,40.117897",2
2021-08-01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",796,0,796,2021,8,"-8.3086907,41.4387173",1
2021-08-01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",5,1,6,2021,8,"-8.8252713,41.7056054",1
2021-09-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",11,0,11,2021,9,"-8.6956768,38.0162314",4
2021-09-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",183,115,298,2021,9,"-7.4263845,39.3003425",4
2021-09-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2021,9,"-7.9281554,37.0238973",5
2021-09-01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",7696,19036,26732,2021,9,"-7.4922407,40.2804158",2
2021-09-01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",24681,99231,123912,2021,9,"-8.4098211,40.2191523",2
2021-09-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",137,121,258,2021,9,"-7.4981271,39.8212263",2
2021-09-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",124,0,124,2021,9,"-9.216985,38.708454",3
2021-09-01,Região de Saúde LVT,Centro Hospitalar Psiquiátrico de Lisboa,416,6847,7263,2021,9,"-9.1460705,38.7569771",3
2021-09-01,Região de Saúde Norte,"Hospital de Braga, EPE",433,0,433,2021,9,"-8.398982,41.56785",1
2021-10-01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",26778,105354,132132,2021,10,"-8.4098211,40.2191523",2
2021-10-01,Região de Saúde do Centro,Hospital Arcebispo João Crisóstomo,88,0,88,2021,10,"-8.5933462,40.3470015",2
2021-10-01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",3066,6633,9699,2021,10,"-8.8586755,40.117897",2
2021-10-01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",3629,762,4391,2021,10,"-9.1616116,38.7500861",3
2021-10-01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",5,99,104,2021,10,"-9.2264834,38.7422257",3
2021-10-01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",61,22,83,2021,10,"-8.5458794,40.9293884",1
2021-11-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",1389,1379,2768,2021,11,"-7.8721227,38.014123",4
2021-11-01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",358,351,709,2021,11,"-8.6543716,40.6362453",2
2021-11-01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",0,0,0,2021,11,"-8.5404429,39.478072",3
2021-11-01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",1037,10518,11555,2021,11,"-9.1822554,38.6658713",3
2021-11-01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",135,2528,2663,2021,11,"-8.4802503,41.3423984",1
2021-11-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",441,342,783,2021,11,"-8.7589945,41.3828711",1
2021-11-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",92,89,181,2021,11,"-8.6062881,41.1785642",1
2021-12-01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",382,391,773,2021,12,"-8.6543716,40.6362453",2
2021-12-01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",3562,7713,11275,2021,12,"-8.8586755,40.117897",2
2021-12-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",181,0,181,2021,12,"-9.216985,38.708454",3
2021-12-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",441,380,821,2021,12,"-8.7589945,41.3828711",1
2021-12-01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",295,1,296,2021,12,"-7.7515252,41.3031784",1
2021-12-01,Região de Saúde Norte,"Hospital de Braga, EPE",603,0,603,2021,12,"-8.398982,41.56785",1
2021-12-01,Região de Saúde Norte,"Hospital de Magalhães Lemos, EPE",0,4780,4780,2021,12,"-8.6649823,41.1764649",1
2021-12-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,9122,9122,2021,12,"-8.6745115,41.1794456",1
2022-01-01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE",98,14,112,2022,1,"-7.9032848,38.5684861",4
2022-01-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2022,1,"-7.9281554,37.0238973",5
2022-01-01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",328,502,830,2022,1,"-8.8586755,40.117897",2
2022-01-01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",59,0,59,2022,1,"-8.5972617,41.1094138",1
2022-02-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",52,36,88,2022,2,"-8.7982706,39.7414812",2
2022-02-01,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,7,0,7,2022,2,"-8.7707806,40.297919",2
2022-02-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",779,955,1734,2022,2,"-7.4981271,39.8212263",2
2022-02-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",63,321,384,2022,2,"-9.216985,38.708454",3
2022-02-01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",467,0,467,2022,2,"-8.6172617,41.1472498",1
2022-02-01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",57,36,93,2022,2,"-8.5458794,40.9293884",1
2022-02-01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",38,0,38,2022,2,"-7.7515252,41.3031784",1
2022-03-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",78,60,138,2022,3,"-8.7982706,39.7414812",2
2022-03-01,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,7,0,7,2022,3,"-8.7707806,40.297919",2
2022-03-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",102,502,604,2022,3,"-9.216985,38.708454",3
2022-03-01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",1,19,20,2022,3,"-8.6937515,39.2410946",3
2022-03-01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",45,1329,1374,2022,3,"-8.4802503,41.3423984",1
2022-03-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",115,6,121,2022,3,"-8.7589945,41.3828711",1
2022-03-01,Região de Saúde Norte,"Hospital de Magalhães Lemos, EPE",0,922,922,2022,3,"-8.6649823,41.1764649",1
2022-03-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",32,42,74,2022,3,"-8.6062881,41.1785642",1
2022-03-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,2228,2228,2022,3,"-8.6745115,41.1794456",1
2022-03-01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",14,21,35,2022,3,"-8.8252713,41.7056054",1
